receive_time_ns,parse_ok,error,source_topic,source_stamp_sec,unity_update_time_sec,latency_ms,joint_count,raw_data
1783590547796602901,True,,/joint_states,1783590547.62434,1783590547.665,40.661,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590547.624340000,""unity_update_time_sec"":1783590547.665,""latency_ms"":40.661,""joint_count"":9}"
1783590547893580168,True,,/joint_states,1783590547.72658,1783590547.756,29.419,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590547.726580000,""unity_update_time_sec"":1783590547.756,""latency_ms"":29.419,""joint_count"":9}"
1783590547998432224,True,,/joint_states,1783590547.82523,1783590547.871,45.769,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590547.825230000,""unity_update_time_sec"":1783590547.871,""latency_ms"":45.769,""joint_count"":9}"
1783590548080334766,True,,/joint_states,1783590547.92739,1783590547.949,21.614,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590547.927390000,""unity_update_time_sec"":1783590547.949,""latency_ms"":21.614,""joint_count"":9}"
1783590548120502154,True,,/joint_states,1783590548.02574,1783590548.073,47.256,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590548.025740000,""unity_update_time_sec"":1783590548.073,""latency_ms"":47.256,""joint_count"":9}"
1783590548341860407,True,,/joint_states,1783590548.12433,1783590548.167,42.67,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590548.124330000,""unity_update_time_sec"":1783590548.167,""latency_ms"":42.670,""joint_count"":9}"
1783590548417253312,True,,/joint_states,1783590548.22635,1783590548.266,39.649,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590548.226350000,""unity_update_time_sec"":1783590548.266,""latency_ms"":39.649,""joint_count"":9}"
1783590548524141074,True,,/joint_states,1783590548.32483,1783590548.364,39.174,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590548.324830000,""unity_update_time_sec"":1783590548.364,""latency_ms"":39.174,""joint_count"":9}"
1783590548663569864,True,,/joint_states,1783590548.42696,1783590548.457,30.036,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590548.426960000,""unity_update_time_sec"":1783590548.457,""latency_ms"":30.036,""joint_count"":9}"
1783590548725661475,True,,/joint_states,1783590548.52539,1783590548.572,46.606,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590548.525390000,""unity_update_time_sec"":1783590548.572,""latency_ms"":46.606,""joint_count"":9}"
1783590548821059547,True,,/joint_states,1783590548.62378,1783590548.663,39.217,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590548.623780000,""unity_update_time_sec"":1783590548.663,""latency_ms"":39.217,""joint_count"":9}"
1783590548952076927,True,,/joint_states,1783590548.72612,1783590548.755,28.877,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590548.726120000,""unity_update_time_sec"":1783590548.755,""latency_ms"":28.877,""joint_count"":9}"
1783590549053584692,True,,/joint_states,1783590548.82454,1783590548.874,49.459,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590548.824540000,""unity_update_time_sec"":1783590548.874,""latency_ms"":49.459,""joint_count"":9}"
1783590549127359478,True,,/joint_states,1783590548.92697,1783590548.953,26.03,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590548.926970000,""unity_update_time_sec"":1783590548.953,""latency_ms"":26.030,""joint_count"":9}"
1783590549224870561,True,,/joint_states,1783590549.02526,1783590549.066,40.743,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590549.025260000,""unity_update_time_sec"":1783590549.066,""latency_ms"":40.743,""joint_count"":9}"
1783590549331589254,True,,/joint_states,1783590549.12749,1783590549.162,34.511,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590549.127490000,""unity_update_time_sec"":1783590549.162,""latency_ms"":34.511,""joint_count"":9}"
1783590549439012455,True,,/joint_states,1783590549.22593,1783590549.262,36.068,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590549.225930000,""unity_update_time_sec"":1783590549.262,""latency_ms"":36.068,""joint_count"":9}"
1783590549515114106,True,,/joint_states,1783590549.32813,1783590549.363,34.873,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590549.328130000,""unity_update_time_sec"":1783590549.363,""latency_ms"":34.873,""joint_count"":9}"
1783590549633213985,True,,/joint_states,1783590549.4265,1783590549.471,44.501,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590549.426500000,""unity_update_time_sec"":1783590549.471,""latency_ms"":44.501,""joint_count"":9}"
1783590549761147785,True,,/joint_states,1783590549.5249,1783590549.571,46.097,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590549.524900000,""unity_update_time_sec"":1783590549.571,""latency_ms"":46.097,""joint_count"":9}"
1783590549830676741,True,,/joint_states,1783590549.62715,1783590549.664,36.854,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590549.627150000,""unity_update_time_sec"":1783590549.664,""latency_ms"":36.854,""joint_count"":9}"
1783590549864667441,True,,/joint_states,1783590549.72568,1783590549.782,56.317,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590549.725680000,""unity_update_time_sec"":1783590549.782,""latency_ms"":56.317,""joint_count"":9}"
1783590549956091594,True,,/joint_states,1783590549.82781,1783590549.871,43.193,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590549.827810000,""unity_update_time_sec"":1783590549.871,""latency_ms"":43.193,""joint_count"":9}"
1783590550010950206,True,,/joint_states,1783590549.92644,1783590549.965,38.556,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590549.926440000,""unity_update_time_sec"":1783590549.965,""latency_ms"":38.556,""joint_count"":9}"
1783590550149967490,True,,/joint_states,1783590550.02852,1783590550.061,32.481,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590550.028520000,""unity_update_time_sec"":1783590550.061,""latency_ms"":32.481,""joint_count"":9}"
1783590550207632210,True,,/joint_states,1783590550.12686,1783590550.154,27.136,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590550.126860000,""unity_update_time_sec"":1783590550.154,""latency_ms"":27.136,""joint_count"":9}"
1783590550335756058,True,,/joint_states,1783590550.22522,1783590550.243,17.779,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590550.225220000,""unity_update_time_sec"":1783590550.243,""latency_ms"":17.779,""joint_count"":9}"
1783590550467500027,True,,/joint_states,1783590550.32753,1783590550.361,33.471,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590550.327530000,""unity_update_time_sec"":1783590550.361,""latency_ms"":33.471,""joint_count"":9}"
1783590550561365741,True,,/joint_states,1783590550.42591,1783590550.471,45.089,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590550.425910000,""unity_update_time_sec"":1783590550.471,""latency_ms"":45.089,""joint_count"":9}"
1783590550656250656,True,,/joint_states,1783590550.52825,1783590550.543,14.746,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590550.528250000,""unity_update_time_sec"":1783590550.543,""latency_ms"":14.746,""joint_count"":9}"
1783590550779997095,True,,/joint_states,1783590550.62661,1783590550.661,34.394,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590550.626610000,""unity_update_time_sec"":1783590550.661,""latency_ms"":34.394,""joint_count"":9}"
1783590550846883361,True,,/joint_states,1783590550.72887,1783590550.772,43.135,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590550.728870000,""unity_update_time_sec"":1783590550.772,""latency_ms"":43.135,""joint_count"":9}"
1783590550970325176,True,,/joint_states,1783590550.82745,1783590550.852,24.546,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590550.827450000,""unity_update_time_sec"":1783590550.852,""latency_ms"":24.546,""joint_count"":9}"
1783590551004438357,True,,/joint_states,1783590550.92583,1783590550.962,36.174,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590550.925830000,""unity_update_time_sec"":1783590550.962,""latency_ms"":36.174,""joint_count"":9}"
1783590551141613631,True,,/joint_states,1783590551.02812,1783590551.056,27.884,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590551.028120000,""unity_update_time_sec"":1783590551.056,""latency_ms"":27.884,""joint_count"":9}"
1783590551321407642,True,,/joint_states,1783590551.12626,1783590551.143,16.737,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590551.126260000,""unity_update_time_sec"":1783590551.143,""latency_ms"":16.737,""joint_count"":9}"
1783590551437067243,True,,/joint_states,1783590551.2286,1783590551.253,24.395,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590551.228600000,""unity_update_time_sec"":1783590551.253,""latency_ms"":24.395,""joint_count"":9}"
1783590551584544610,True,,/joint_states,1783590551.32702,1783590551.37,42.978,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590551.327020000,""unity_update_time_sec"":1783590551.370,""latency_ms"":42.978,""joint_count"":9}"
1783590551673608706,True,,/joint_states,1783590551.42932,1783590551.483,53.681,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590551.429320000,""unity_update_time_sec"":1783590551.483,""latency_ms"":53.681,""joint_count"":9}"
1783590551769169955,True,,/joint_states,1783590551.52769,1783590551.591,63.315,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590551.527690000,""unity_update_time_sec"":1783590551.591,""latency_ms"":63.315,""joint_count"":9}"
1783590551838888779,True,,/joint_states,1783590551.6299,1783590551.682,52.095,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590551.629900000,""unity_update_time_sec"":1783590551.682,""latency_ms"":52.095,""joint_count"":9}"
1783590551949765738,True,,/joint_states,1783590551.72828,1783590551.77,41.723,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590551.728280000,""unity_update_time_sec"":1783590551.770,""latency_ms"":41.723,""joint_count"":9}"
1783590552077056636,True,,/joint_states,1783590551.8266,1783590551.865,38.398,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590551.826600000,""unity_update_time_sec"":1783590551.865,""latency_ms"":38.398,""joint_count"":9}"
1783590552150387656,True,,/joint_states,1783590551.92896,1783590551.96,31.043,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590551.928960000,""unity_update_time_sec"":1783590551.960,""latency_ms"":31.043,""joint_count"":9}"
1783590552249194931,True,,/joint_states,1783590552.0274,1783590552.081,53.604,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590552.027400000,""unity_update_time_sec"":1783590552.081,""latency_ms"":53.604,""joint_count"":9}"
1783590552298264274,True,,/joint_states,1783590552.12954,1783590552.163,33.465,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590552.129540000,""unity_update_time_sec"":1783590552.163,""latency_ms"":33.465,""joint_count"":9}"
1783590552390755919,True,,/joint_states,1783590552.22806,1783590552.273,44.944,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590552.228060000,""unity_update_time_sec"":1783590552.273,""latency_ms"":44.944,""joint_count"":9}"
1783590552470800690,True,,/joint_states,1783590552.33024,1783590552.343,12.756,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590552.330240000,""unity_update_time_sec"":1783590552.343,""latency_ms"":12.756,""joint_count"":9}"
1783590552536783394,True,,/joint_states,1783590552.42868,1783590552.472,43.32,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590552.428680000,""unity_update_time_sec"":1783590552.472,""latency_ms"":43.320,""joint_count"":9}"
1783590552718310290,True,,/joint_states,1783590552.52703,1783590552.544,16.972,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590552.527030000,""unity_update_time_sec"":1783590552.544,""latency_ms"":16.972,""joint_count"":9}"
1783590552853398191,True,,/joint_states,1783590552.62946,1783590552.653,23.536,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590552.629460000,""unity_update_time_sec"":1783590552.653,""latency_ms"":23.536,""joint_count"":9}"
1783590552908407537,True,,/joint_states,1783590552.72775,1783590552.77,42.246,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590552.727750000,""unity_update_time_sec"":1783590552.770,""latency_ms"":42.246,""joint_count"":9}"
1783590553008544809,True,,/joint_states,1783590552.83006,1783590552.879,48.942,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590552.830060000,""unity_update_time_sec"":1783590552.879,""latency_ms"":48.942,""joint_count"":9}"
1783590553114770112,True,,/joint_states,1783590552.9284,1783590552.97,41.596,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590552.928400000,""unity_update_time_sec"":1783590552.970,""latency_ms"":41.596,""joint_count"":9}"
1783590553240123520,True,,/joint_states,1783590553.03064,1783590553.116,85.356,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590553.030640000,""unity_update_time_sec"":1783590553.116,""latency_ms"":85.356,""joint_count"":9}"
1783590553344472768,True,,/joint_states,1783590553.12919,1783590553.189,59.808,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590553.129190000,""unity_update_time_sec"":1783590553.189,""latency_ms"":59.808,""joint_count"":9}"
1783590553490112291,True,,/joint_states,1783590553.23128,1783590553.271,39.724,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590553.231280000,""unity_update_time_sec"":1783590553.271,""latency_ms"":39.724,""joint_count"":9}"
1783590553564917930,True,,/joint_states,1783590553.32964,1783590553.426,96.364,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590553.329640000,""unity_update_time_sec"":1783590553.426,""latency_ms"":96.364,""joint_count"":9}"
1783590553641122565,True,,/joint_states,1783590553.4281,1783590553.496,67.902,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590553.428100000,""unity_update_time_sec"":1783590553.496,""latency_ms"":67.902,""joint_count"":9}"
1783590553698413971,True,,/joint_states,1783590553.53034,1783590553.569,38.661,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590553.530340000,""unity_update_time_sec"":1783590553.569,""latency_ms"":38.661,""joint_count"":9}"
1783590553766254715,True,,/joint_states,1783590553.62894,1783590553.661,32.063,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590553.628940000,""unity_update_time_sec"":1783590553.661,""latency_ms"":32.063,""joint_count"":9}"
1783590553858800172,True,,/joint_states,1783590553.731,1783590553.761,30.003,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590553.731000000,""unity_update_time_sec"":1783590553.761,""latency_ms"":30.003,""joint_count"":9}"
1783590553999311622,True,,/joint_states,1783590553.82945,1783590553.862,32.553,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590553.829450000,""unity_update_time_sec"":1783590553.862,""latency_ms"":32.553,""joint_count"":9}"
1783590554140571052,True,,/joint_states,1783590553.92774,1783590553.971,43.261,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590553.927740000,""unity_update_time_sec"":1783590553.971,""latency_ms"":43.261,""joint_count"":9}"
1783590554234827582,True,,/joint_states,1783590554.03009,1783590554.087,56.91,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590554.030090000,""unity_update_time_sec"":1783590554.087,""latency_ms"":56.910,""joint_count"":9}"
1783590554378465073,True,,/joint_states,1783590554.12854,1783590554.179,50.461,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590554.128540000,""unity_update_time_sec"":1783590554.179,""latency_ms"":50.461,""joint_count"":9}"
