time_ns,joint_name,hardware_position,ros_position,error
1783426783435559344,winch_link_to_basket_crane_link,-12.195472717285156,-12.148139953613281,0.047332763671875
1783426783535769772,base_to_cylinder_joint,1.2164944353768259,1.2164944353768259,0.0
1783426783535769772,cylinder_to_arm1_joint,-0.3508111530192493,-0.3508111530192493,0.0
1783426783535769772,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426783535769772,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426783535769772,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426783535769772,arm_link4_to_armFork_joint,0.4707177380591359,0.4707177380591359,0.0
1783426783535769772,basket_link_to_armFork_joint,0.004693155630992138,0.004085821744399567,-0.0006073338865925709
1783426783535769772,basket_crane_link_to_basket_link,,0.0,
1783426783535769772,winch_link_to_basket_crane_link,-12.260189056396484,-12.207386016845703,0.05280303955078125
1783426783635557483,base_to_cylinder_joint,1.2164944353768259,1.2164944353768259,0.0
1783426783635557483,cylinder_to_arm1_joint,-0.35430179154952984,-0.35430179154952984,0.0
1783426783635557483,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426783635557483,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426783635557483,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426783635557483,arm_link4_to_armFork_joint,0.49166166910935977,0.49166166910935977,0.0
1783426783635557483,basket_link_to_armFork_joint,0.004693155630992138,0.004693155630992138,0.0
1783426783635557483,basket_crane_link_to_basket_link,,0.0,
1783426783635557483,winch_link_to_basket_crane_link,-12.318592071533203,-12.266178131103516,0.0524139404296875
1783426783735556382,base_to_cylinder_joint,1.2164944353768259,1.2164944353768259,0.0
1783426783735556382,cylinder_to_arm1_joint,-0.3560471274594269,-0.3560471274594269,0.0
1783426783735556382,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426783735556382,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426783735556382,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426783735556382,arm_link4_to_armFork_joint,0.49340700501925683,0.49340700501925683,0.0
1783426783735556382,basket_link_to_armFork_joint,0.004440022169380106,0.004693155630992138,0.0002531334616120316
1783426783735556382,basket_crane_link_to_basket_link,,0.0,
1783426783735556382,winch_link_to_basket_crane_link,-12.364253997802734,-12.323371887207031,0.040882110595703125
1783426783835581882,base_to_cylinder_joint,1.2164944353768259,1.2164944353768259,0.0
1783426783835581882,cylinder_to_arm1_joint,-0.3577924633693239,-0.3577924633693239,0.0
1783426783835581882,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426783835581882,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426783835581882,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426783835581882,arm_link4_to_armFork_joint,0.49515234092915383,0.49515234092915383,0.0
1783426783835581882,basket_link_to_armFork_joint,0.003680888100653019,0.004338822047957095,0.0006579339473040758
1783426783835581882,basket_crane_link_to_basket_link,,0.0,
1783426783835581882,winch_link_to_basket_crane_link,-12.428955078125,-12.37579345703125,0.05316162109375
1783426783935533282,base_to_cylinder_joint,1.2164944353768259,1.2164944353768259,0.0
1783426783935533282,cylinder_to_arm1_joint,-0.35953779927922097,-0.35953779927922097,0.0
1783426783935533282,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426783935533282,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426783935533282,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426783935533282,arm_link4_to_armFork_joint,0.4794443843191076,0.4794443843191076,0.0
1783426783935533282,basket_link_to_armFork_joint,0.0033265545176179765,0.0036302880399415134,0.0003037335223235369
1783426783935533282,basket_crane_link_to_basket_link,,0.0,
1783426783935533282,winch_link_to_basket_crane_link,-12.482913970947266,-12.434864044189453,0.0480499267578125
1783426784035542290,base_to_cylinder_joint,1.2164944353768259,1.2164944353768259,0.0
1783426784035542290,cylinder_to_arm1_joint,-0.35953779927922097,-0.35953779927922097,0.0
1783426784035542290,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426784035542290,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426784035542290,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426784035542290,arm_link4_to_armFork_joint,0.4794443843191076,0.4794443843191076,0.0
1783426784035542290,basket_link_to_armFork_joint,0.0032253543961949654,0.0033265545176179765,0.00010120012142301104
1783426784035542290,basket_crane_link_to_basket_link,,0.0,
1783426784035542290,winch_link_to_basket_crane_link,-12.540069580078125,-12.48751449584961,0.052555084228515625
1783426784135563581,base_to_cylinder_joint,1.2164944353768259,1.2164944353768259,0.0
1783426784135563581,cylinder_to_arm1_joint,-0.35953779927922097,-0.35953779927922097,0.0
1783426784135563581,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426784135563581,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426784135563581,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426784135563581,arm_link4_to_armFork_joint,0.4794443843191076,0.4794443843191076,0.0
1783426784135563581,basket_link_to_armFork_joint,0.0035289547604639986,0.0032253543961949654,-0.00030360036426903313
1783426784135563581,basket_crane_link_to_basket_link,,0.0,
1783426784135563581,winch_link_to_basket_crane_link,-12.588062286376953,-12.540069580078125,0.047992706298828125
1783426784235548494,base_to_cylinder_joint,1.2164944353768259,1.2164944353768259,0.0
1783426784235548494,cylinder_to_arm1_joint,-0.36128313518911803,-0.36128313518911803,0.0
1783426784235548494,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426784235548494,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426784235548494,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426784235548494,arm_link4_to_armFork_joint,0.48118972022900464,0.48118972022900464,0.0
1783426784235548494,basket_link_to_armFork_joint,0.004288221987245589,0.0036302880399415134,-0.0006579339473040758
1783426784235548494,basket_crane_link_to_basket_link,,0.0,
1783426784235548494,winch_link_to_basket_crane_link,-12.620912551879883,-12.596542358398438,0.024370193481445312
1783426784335728164,base_to_cylinder_joint,1.2164944353768259,1.2164944353768259,0.0
1783426784335728164,cylinder_to_arm1_joint,-0.36302843780950145,-0.36302843780950145,0.0
1783426784335728164,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426784335728164,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426784335728164,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426784335728164,arm_link4_to_armFork_joint,0.48293502284938805,0.48293502284938805,0.0
1783426784335728164,basket_link_to_armFork_joint,0.004288221987245589,0.004288221987245589,0.0
1783426784335728164,basket_crane_link_to_basket_link,,0.0,
1783426784335728164,winch_link_to_basket_crane_link,-12.622379302978516,-12.621749877929688,0.000629425048828125
1783426784435647042,base_to_cylinder_joint,1.2164944353768259,1.2164944353768259,0.0
1783426784435647042,cylinder_to_arm1_joint,-0.36651910962929557,-0.36651910962929557,0.0
1783426784435647042,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426784435647042,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426784435647042,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426784435647042,arm_link4_to_armFork_joint,0.5038789871891255,0.5038789871891255,0.0
1783426784435647042,basket_link_to_armFork_joint,0.004288221987245589,0.004288221987245589,0.0
1783426784435647042,basket_crane_link_to_basket_link,,0.0,
1783426784435647042,winch_link_to_basket_crane_link,-12.623050689697266,-12.622726440429688,0.000324249267578125
1783426784535762281,base_to_cylinder_joint,1.2164944353768259,1.2164944353768259,0.0
1783426784535762281,cylinder_to_arm1_joint,-0.36826444553919263,-0.36826444553919263,0.0
1783426784535762281,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426784535762281,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426784535762281,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426784535762281,arm_link4_to_armFork_joint,0.5056243230990225,0.5056243230990225,0.0
1783426784535762281,basket_link_to_armFork_joint,0.004237621926534083,0.004288221987245589,5.060006071150574e-05
1783426784535762281,basket_crane_link_to_basket_link,,0.0,
1783426784535762281,winch_link_to_basket_crane_link,-12.622802734375,-12.623119354248047,-0.000316619873046875
1783426784635619483,base_to_cylinder_joint,1.2164944353768259,1.2164944353768259,0.0
1783426784635619483,cylinder_to_arm1_joint,-0.3700097814490897,-0.3700097814490897,0.0
1783426784635619483,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426784635619483,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426784635619483,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426784635619483,arm_link4_to_armFork_joint,0.4899163664889763,0.4899163664889763,0.0
1783426784635619483,basket_link_to_armFork_joint,0.0041870218658225785,0.0041870218658225785,0.0
1783426784635619483,basket_crane_link_to_basket_link,,0.0,
1783426784635619483,winch_link_to_basket_crane_link,-12.622791290283203,-12.622791290283203,0.0
1783426784735520026,base_to_cylinder_joint,1.2164944353768259,1.2164944353768259,0.0
1783426784735520026,cylinder_to_arm1_joint,-0.3700097814490897,-0.3700097814490897,0.0
1783426784735520026,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426784735520026,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426784735520026,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426784735520026,arm_link4_to_armFork_joint,0.4899163664889763,0.4899163664889763,0.0
1783426784735520026,basket_link_to_armFork_joint,0.004389422108668601,0.0041870218658225785,-0.0002024002428460221
1783426784735520026,basket_crane_link_to_basket_link,,0.0,
1783426784735520026,winch_link_to_basket_crane_link,-12.622795104980469,-12.622795104980469,0.0
1783426784835562788,base_to_cylinder_joint,1.2164944353768259,1.2164944353768259,0.0
1783426784835562788,cylinder_to_arm1_joint,-0.3700097814490897,-0.3700097814490897,0.0
1783426784835562788,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426784835562788,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426784835562788,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426784835562788,arm_link4_to_armFork_joint,0.4899163664889763,0.4899163664889763,0.0
1783426784835562788,basket_link_to_armFork_joint,0.004541355448857621,0.004440022169380106,-0.00010133327947751437
1783426784835562788,basket_crane_link_to_basket_link,,0.0,
1783426784835562788,winch_link_to_basket_crane_link,-12.622791290283203,-12.622795104980469,-3.814697265625e-06
1783426784935561607,base_to_cylinder_joint,1.2164944353768259,1.2164944353768259,0.0
1783426784935561607,cylinder_to_arm1_joint,-0.3700097814490897,-0.3700097814490897,0.0
1783426784935561607,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426784935561607,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426784935561607,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426784935561607,arm_link4_to_armFork_joint,0.4899163664889763,0.4899163664889763,0.0
1783426784935561607,basket_link_to_armFork_joint,0.0045919555095691265,0.0045919555095691265,0.0
1783426784935561607,basket_crane_link_to_basket_link,,0.0,
1783426784935561607,winch_link_to_basket_crane_link,-12.622791290283203,-12.622795104980469,-3.814697265625e-06
1783426785035582217,base_to_cylinder_joint,1.2164944353768259,1.2164944353768259,0.0
1783426785035582217,cylinder_to_arm1_joint,-0.37350041997937017,-0.37350041997937017,0.0
1783426785035582217,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426785035582217,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426785035582217,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426785035582217,arm_link4_to_armFork_joint,0.4934070050192568,0.4934070050192568,0.0
1783426785035582217,basket_link_to_armFork_joint,0.004085821744399567,0.0045919555095691265,0.0005061337651695594
1783426785035582217,basket_crane_link_to_basket_link,,0.0,
1783426785035582217,winch_link_to_basket_crane_link,-12.622806549072266,-12.622795104980469,1.1444091796875e-05
1783426785135728343,base_to_cylinder_joint,1.2164944353768259,1.2164944353768259,0.0
1783426785135728343,cylinder_to_arm1_joint,-0.37524575588926723,-0.37524575588926723,0.0
1783426785135728343,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426785135728343,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426785135728343,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426785135728343,arm_link4_to_armFork_joint,0.49515234092915383,0.49515234092915383,0.0
1783426785135728343,basket_link_to_armFork_joint,0.0036302880399415134,0.003984488464922052,0.00035420042498053843
1783426785135728343,basket_crane_link_to_basket_link,,0.0,
1783426785135728343,winch_link_to_basket_crane_link,-12.622835159301758,-12.622814178466797,2.09808349609375e-05
1783426785235632223,base_to_cylinder_joint,1.2164944353768259,1.2164944353768259,0.0
1783426785235632223,cylinder_to_arm1_joint,-0.3769910917991643,-0.3769910917991643,0.0
1783426785235632223,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426785235632223,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426785235632223,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426785235632223,arm_link4_to_armFork_joint,0.4968976768390509,0.4968976768390509,0.0
1783426785235632223,basket_link_to_armFork_joint,0.003377154578329482,0.0035289547604639986,0.00015180018213451678
1783426785235632223,basket_crane_link_to_basket_link,,0.0,
1783426785235632223,winch_link_to_basket_crane_link,-12.622880935668945,-12.622842788696289,3.814697265625e-05
1783426785335565689,base_to_cylinder_joint,1.2164944353768259,1.2164944353768259,0.0
1783426785335565689,cylinder_to_arm1_joint,-0.3769910917991643,-0.3769910917991643,0.0
1783426785335565689,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426785335565689,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426785335565689,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426785335565689,arm_link4_to_armFork_joint,0.4968976768390509,0.4968976768390509,0.0
1783426785335565689,basket_link_to_armFork_joint,0.003478354699752493,0.003377154578329482,-0.00010120012142301104
1783426785335565689,basket_crane_link_to_basket_link,,0.0,
1783426785335565689,winch_link_to_basket_crane_link,-12.622892379760742,-12.622884750366211,7.62939453125e-06
1783426785435597219,base_to_cylinder_joint,1.2164944353768259,1.2164944353768259,0.0
1783426785435597219,cylinder_to_arm1_joint,-0.3769910917991643,-0.3769910917991643,0.0
1783426785435597219,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426785435597219,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426785435597219,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426785435597219,arm_link4_to_armFork_joint,0.4968976768390509,0.4968976768390509,0.0
1783426785435597219,basket_link_to_armFork_joint,0.00565482310061975,0.0037314881613645244,-0.0019233349392552257
1783426785435597219,basket_crane_link_to_basket_link,,0.0,
1783426785435597219,winch_link_to_basket_crane_link,-12.622892379760742,-12.622888565063477,3.814697265625e-06
1783426785535579417,base_to_cylinder_joint,1.2164944353768259,1.2164944353768259,0.0
1783426785535579417,cylinder_to_arm1_joint,-0.3769910917991643,-0.3769910917991643,0.0
1783426785535579417,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426785535579417,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426785535579417,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426785535579417,arm_link4_to_armFork_joint,0.4968976768390509,0.4968976768390509,0.0
1783426785535579417,basket_link_to_armFork_joint,0.007983091683621525,0.005857223343465772,-0.002125868340155753
1783426785535579417,basket_crane_link_to_basket_link,,0.0,
1783426785535579417,winch_link_to_basket_crane_link,-12.622892379760742,-12.622892379760742,0.0
1783426785635538951,base_to_cylinder_joint,1.2164944353768259,1.2164944353768259,0.0
1783426785635538951,cylinder_to_arm1_joint,-0.3769910917991643,-0.3769910917991643,0.0
1783426785635538951,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426785635538951,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426785635538951,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426785635538951,arm_link4_to_armFork_joint,0.4968976768390509,0.4968976768390509,0.0
1783426785635538951,basket_link_to_armFork_joint,0.011374227857673922,0.0086410256309256,-0.002733202226748322
1783426785635538951,basket_crane_link_to_basket_link,,0.0,
1783426785635538951,winch_link_to_basket_crane_link,-12.622900009155273,-12.622892379760742,7.62939453125e-06
1783426785735540596,base_to_cylinder_joint,1.2164944353768259,1.2164944353768259,0.0
1783426785735540596,cylinder_to_arm1_joint,-0.37873642770906135,-0.37873642770906135,0.0
1783426785735540596,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426785735540596,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426785735540596,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426785735540596,arm_link4_to_armFork_joint,0.49864301274894796,0.49864301274894796,0.0
1783426785735540596,basket_link_to_armFork_joint,0.015524631258507912,0.012184095145167018,-0.003340536113340894
1783426785735540596,basket_crane_link_to_basket_link,,0.0,
1783426785735540596,winch_link_to_basket_crane_link,-12.622945785522461,-12.622917175292969,2.86102294921875e-05
1783426785835680059,base_to_cylinder_joint,1.2164944353768259,1.2164944353768259,0.0
1783426785835680059,cylinder_to_arm1_joint,-0.38048173032944477,-0.38048173032944477,0.0
1783426785835680059,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426785835680059,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426785835680059,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426785835680059,arm_link4_to_armFork_joint,0.5003883153693314,0.5003883153693314,0.0
1783426785835680059,basket_link_to_armFork_joint,0.01668883212903605,0.015777764720119943,-0.0009110674089161074
1783426785835680059,basket_crane_link_to_basket_link,,0.0,
1783426785835680059,winch_link_to_basket_crane_link,-12.622953414916992,-12.622945785522461,7.62939453125e-06
1783426785935530609,base_to_cylinder_joint,1.2164944353768259,1.2164944353768259,0.0
1783426785935530609,cylinder_to_arm1_joint,-0.37873642770906135,-0.37873642770906135,0.0
1783426785935530609,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426785935530609,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426785935530609,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426785935530609,arm_link4_to_armFork_joint,0.49864301274894796,0.49864301274894796,0.0
1783426785935530609,basket_link_to_armFork_joint,0.016739432189747556,0.016739432189747556,0.0
1783426785935530609,basket_crane_link_to_basket_link,,0.0,
1783426785935530609,winch_link_to_basket_crane_link,-12.622982025146484,-12.622961044311523,2.09808349609375e-05
1783426786035522144,base_to_cylinder_joint,1.2164944353768259,1.2164944353768259,0.0
1783426786035522144,cylinder_to_arm1_joint,-0.37873642770906135,-0.37873642770906135,0.0
1783426786035522144,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426786035522144,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426786035522144,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426786035522144,arm_link4_to_armFork_joint,0.49864301274894796,0.49864301274894796,0.0
1783426786035522144,basket_link_to_armFork_joint,0.016739432189747556,0.016739432189747556,0.0
1783426786035522144,basket_crane_link_to_basket_link,,0.0,
1783426786035522144,winch_link_to_basket_crane_link,-12.622989654541016,-12.622989654541016,0.0
1783426786135548414,base_to_cylinder_joint,1.2164944353768259,1.2164944353768259,0.0
1783426786135548414,cylinder_to_arm1_joint,-0.3769910917991643,-0.3769910917991643,0.0
1783426786135548414,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426786135548414,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426786135548414,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426786135548414,arm_link4_to_armFork_joint,0.4968976768390509,0.4968976768390509,0.0
1783426786135548414,basket_link_to_armFork_joint,0.016739432189747556,0.016739432189747556,0.0
1783426786135548414,basket_crane_link_to_basket_link,,0.0,
1783426786135548414,winch_link_to_basket_crane_link,-12.622989654541016,-12.622989654541016,0.0
1783426786235563002,base_to_cylinder_joint,1.2147491327564424,1.2147491327564424,0.0
1783426786235563002,cylinder_to_arm1_joint,-0.3769910917991643,-0.3769910917991643,0.0
1783426786235563002,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426786235563002,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426786235563002,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426786235563002,arm_link4_to_armFork_joint,0.4968976768390509,0.4968976768390509,0.0
1783426786235563002,basket_link_to_armFork_joint,0.016992432493305083,0.016739432189747556,-0.0002530003035575261
1783426786235563002,basket_crane_link_to_basket_link,,0.0,
1783426786235563002,winch_link_to_basket_crane_link,-12.622989654541016,-12.622989654541016,0.0
1783426786335547153,base_to_cylinder_joint,1.2112583943576212,1.2112583943576212,0.0
1783426786335547153,cylinder_to_arm1_joint,-0.37873642770906135,-0.37873642770906135,0.0
1783426786335547153,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426786335547153,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426786335547153,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426786335547153,arm_link4_to_armFork_joint,0.49864301274894796,0.49864301274894796,0.0
1783426786335547153,basket_link_to_armFork_joint,0.0170937657727826,0.0170937657727826,0.0
1783426786335547153,basket_crane_link_to_basket_link,,0.0,
1783426786335547153,winch_link_to_basket_crane_link,-12.622989654541016,-12.622989654541016,0.0
1783426786435587871,base_to_cylinder_joint,1.2060224864964708,1.2060224864964708,0.0
1783426786435587871,cylinder_to_arm1_joint,-0.37873642770906135,-0.37873642770906135,0.0
1783426786435587871,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426786435587871,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426786435587871,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426786435587871,arm_link4_to_armFork_joint,0.5160963052688913,0.5160963052688913,0.0
1783426786435587871,basket_link_to_armFork_joint,0.0170937657727826,0.0170937657727826,0.0
1783426786435587871,basket_crane_link_to_basket_link,,0.0,
1783426786435587871,winch_link_to_basket_crane_link,-12.622993469238281,-12.622989654541016,3.814697265625e-06
1783426786535547485,base_to_cylinder_joint,1.1990411428568826,1.1990411428568826,0.0
1783426786535547485,cylinder_to_arm1_joint,-0.38048173032944477,-0.38048173032944477,0.0
1783426786535547485,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426786535547485,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426786535547485,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426786535547485,arm_link4_to_armFork_joint,0.5178416078892747,0.5178416078892747,0.0
1783426786535547485,basket_link_to_armFork_joint,0.016840632311170566,0.01704303255401659,0.00020240024284602295
1783426786535547485,basket_crane_link_to_basket_link,,0.0,
1783426786535547485,winch_link_to_basket_crane_link,-12.622785568237305,-12.622997283935547,-0.0002117156982421875
1783426786635598803,base_to_cylinder_joint,1.190314496596911,1.190314496596911,0.0
1783426786635598803,cylinder_to_arm1_joint,-0.38048173032944477,-0.38048173032944477,0.0
1783426786635598803,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426786635598803,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426786635598803,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426786635598803,arm_link4_to_armFork_joint,0.5178416078892747,0.5178416078892747,0.0
1783426786635598803,basket_link_to_armFork_joint,0.01653689878884703,0.01679003225045906,0.000253133461612029
1783426786635598803,basket_crane_link_to_basket_link,,0.0,
1783426786635598803,winch_link_to_basket_crane_link,-12.619964599609375,-12.62213134765625,-0.002166748046875
1783426786735538770,base_to_cylinder_joint,1.1815878503369392,1.1815878503369392,0.0
1783426786735538770,cylinder_to_arm1_joint,-0.38048173032944477,-0.38048173032944477,0.0
1783426786735538770,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426786735538770,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426786735538770,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426786735538770,arm_link4_to_armFork_joint,0.5178416078892747,0.5178416078892747,0.0
1783426786735538770,basket_link_to_armFork_joint,0.01653689878884703,0.01653689878884703,0.0
1783426786735538770,basket_crane_link_to_basket_link,,0.0,
1783426786735538770,winch_link_to_basket_crane_link,-12.59756088256836,-12.615360260009766,-0.01779937744140625
1783426786835565281,base_to_cylinder_joint,1.1728612040769677,1.1728612040769677,0.0
1783426786835565281,cylinder_to_arm1_joint,-0.37873642770906135,-0.37873642770906135,0.0
1783426786835565281,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426786835565281,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426786835565281,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426786835565281,arm_link4_to_armFork_joint,0.5160963052688913,0.5160963052688913,0.0
1783426786835565281,basket_link_to_armFork_joint,0.016587498849558534,0.01653689878884703,-5.0600060711503136e-05
1783426786835565281,basket_crane_link_to_basket_link,,0.0,
1783426786835565281,winch_link_to_basket_crane_link,-12.569538116455078,-12.589153289794922,-0.01961517333984375
1783426786935653137,base_to_cylinder_joint,1.1623892551966126,1.1623892551966126,0.0
1783426786935653137,cylinder_to_arm1_joint,-0.38048173032944477,-0.38048173032944477,0.0
1783426786935653137,arm_link1_to_arm2_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426786935653137,arm_link2_to_arm3_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426786935653137,arm_link3_to_arm4_joint,-1.0312829920450846,-1.0312829920450846,0.0
1783426786935653137,arm_link4_to_armFork_joint,0.5178416078892747,0.5178416078892747,0.0
