time_ns,time_s,statusjoy,valid_value
1783505089213025284,1783505089.2130253,1,True
1783505089217359494,1783505089.2173595,1,True
1783505089233788605,1783505089.2337887,1,True
1783505089237910004,1783505089.23791,1,True
1783505089249992150,1783505089.2499921,1,True
1783505089254373499,1783505089.2543733,1,True
1783505089258402835,1783505089.2584028,1,True
1783505089262404709,1783505089.2624047,1,True
1783505089274817378,1783505089.2748172,1,True
1783505089278772283,1783505089.278772,1,True
1783505089295290732,1783505089.2952907,1,True
1783505089295549149,1783505089.2955492,1,True
1783505089303253813,1783505089.3032537,1,True
1783505089315573497,1783505089.3155735,1,True
1783505089319830492,1783505089.3198304,1,True
1783505089320124516,1783505089.3201244,1,True
1783505089331794085,1783505089.3317943,1,True
1783505089336210650,1783505089.3362107,1,True
1783505089352313926,1783505089.3523138,1,True
1783505089356686299,1783505089.3566864,1,True
1783505089360811956,1783505089.360812,1,True
1783505089364754308,1783505089.3647544,1,True
1783505089372970085,1783505089.3729699,1,True
1783505089377055246,1783505089.3770552,1,True
1783505089377136810,1783505089.377137,1,True
1783505089385307523,1783505089.3853076,1,True
1783505089393413333,1783505089.3934133,1,True
1783505089397731924,1783505089.3977318,1,True
1783505089405843635,1783505089.4058437,1,True
1783505089413799363,1783505089.4137995,1,True
1783505089418122412,1783505089.4181225,1,True
1783505089422265552,1783505089.4222655,1,True
1783505089426182065,1783505089.426182,1,True
1783505089426270983,1783505089.426271,1,True
1783505089434454550,1783505089.4344544,1,True
1783505089438719129,1783505089.4387193,1,True
1783505089442462585,1783505089.4424624,1,True
1783505089455038472,1783505089.4550385,1,True
1783505089458996303,1783505089.4589963,1,True
1783505089467024477,1783505089.4670243,1,True
1783505089471200259,1783505089.4712002,1,True
1783505089475335053,1783505089.4753351,1,True
1783505089475461782,1783505089.475462,1,True
1783505089483562813,1783505089.4835627,1,True
1783505089487540091,1783505089.48754,1,True
1783505089495892797,1783505089.4958928,1,True
1783505089496036147,1783505089.496036,1,True
1783505089503915230,1783505089.5039153,1,True
1783505089516454197,1783505089.5164542,1,True
1783505089516585995,1783505089.516586,1,True
1783505089524443447,1783505089.5244434,1,True
1783505089528821170,1783505089.5288212,1,True
1783505089532590225,1783505089.5325904,1,True
1783505089537017481,1783505089.5370176,1,True
1783505089540955945,1783505089.540956,1,True
1783505089545051626,1783505089.5450516,1,True
1783505089553066485,1783505089.5530665,1,True
1783505089565454878,1783505089.565455,1,True
1783505089573615782,1783505089.5736158,1,True
1783505089577851306,1783505089.5778513,1,True
1783505089581890501,1783505089.5818906,1,True
1783505089586069639,1783505089.5860698,1,True
1783505089589791044,1783505089.589791,1,True
1783505089594326714,1783505089.5943267,1,True
1783505089598361240,1783505089.5983613,1,True
1783505089606437294,1783505089.6064374,1,True
1783505089614610100,1783505089.6146102,1,True
1783505089618832620,1783505089.6188326,1,True
1783505089626915958,1783505089.626916,1,True
1783505089635198572,1783505089.6351984,1,True
1783505089639273333,1783505089.6392732,1,True
1783505089639409460,1783505089.6394093,1,True
1783505089643171331,1783505089.6431713,1,True
1783505089647510621,1783505089.6475105,1,True
1783505089655771854,1783505089.655772,1,True
1783505089659559765,1783505089.6595597,1,True
1783505089663542222,1783505089.6635423,1,True
1783505089676060581,1783505089.6760607,1,True
1783505089684348574,1783505089.6843486,1,True
1783505089692586303,1783505089.6925862,1,True
1783505089696610058,1783505089.69661,1,True
1783505089696704677,1783505089.6967049,1,True
1783505089700722391,1783505089.7007225,1,True
1783505089704703986,1783505089.704704,1,True
1783505089716929252,1783505089.7169292,1,True
1783505089717218237,1783505089.7172184,1,True
1783505089733485693,1783505089.7334855,1,True
1783505089737703914,1783505089.737704,1,True
1783505089745737959,1783505089.745738,1,True
1783505089749832859,1783505089.7498329,1,True
1783505089753741286,1783505089.7537413,1,True
1783505089758216573,1783505089.7582164,1,True
1783505089762185084,1783505089.7621849,1,True
1783505089766141462,1783505089.7661414,1,True
1783505089774271578,1783505089.7742715,1,True
1783505089786627380,1783505089.7866273,1,True
1783505089794776792,1783505089.794777,1,True
1783505089799101795,1783505089.7991016,1,True
1783505089802957874,1783505089.8029578,1,True
1783505089807075497,1783505089.8070755,1,True
1783505089811196655,1783505089.8111966,1,True
1783505089815269643,1783505089.8152697,1,True
1783505089819501130,1783505089.8195012,1,True
1783505089835875327,1783505089.8358753,1,True
1783505089839779437,1783505089.8397794,1,True
1783505089843724834,1783505089.8437247,1,True
1783505089856460753,1783505089.8564608,1,True
1783505089856574547,1783505089.8565745,1,True
1783505089860524423,1783505089.8605247,1,True
1783505089864412392,1783505089.8644123,1,True
1783505089868653978,1783505089.868654,1,True
1783505089876769156,1783505089.8767693,1,True
1783505089876884033,1783505089.876884,1,True
1783505089884748408,1783505089.8847482,1,True
1783505089892900325,1783505089.8929005,1,True
1783505089897312532,1783505089.8973124,1,True
1783505089905251809,1783505089.9052517,1,True
1783505089909555682,1783505089.9095557,1,True
1783505089913387435,1783505089.9133875,1,True
1783505089917893069,1783505089.9178932,1,True
1783505089921853454,1783505089.9218535,1,True
1783505089954745579,1783505089.9547455,1,True
1783505089958865806,1783505089.958866,1,True
1783505089962869764,1783505089.9628696,1,True
1783505089962987967,1783505089.9629881,1,True
1783505089966872169,1783505089.966872,1,True
1783505089971135907,1783505089.971136,1,True
1783505089975144393,1783505089.9751444,1,True
1783505089979199397,1783505089.9791994,1,True
1783505089979336425,1783505089.9793365,1,True
1783505089983393433,1783505089.9833934,1,True
1783505089987392973,1783505089.9873931,1,True
1783505089995507349,1783505089.9955075,1,True
1783505090007782669,1783505090.0077827,1,True
1783505090016198905,1783505090.0161989,1,True
1783505090020133682,1783505090.0201337,1,True
1783505090028478944,1783505090.0284789,1,True
1783505090032474706,1783505090.0324745,1,True
1783505090036618888,1783505090.036619,1,True
1783505090049009686,1783505090.0490096,1,True
1783505090056984219,1783505090.0569844,1,True
1783505090065162706,1783505090.0651627,1,True
1783505090073342335,1783505090.0733423,1,True
1783505090077622203,1783505090.0776222,1,True
1783505090081740026,1783505090.0817401,1,True
1783505090085661608,1783505090.0856616,1,True
1783505090093817152,1783505090.093817,1,True
1783505090098112870,1783505090.0981128,1,True
1783505090106071643,1783505090.1060715,1,True
1783505090114219422,1783505090.1142194,1,True
1783505090118575093,1783505090.118575,1,True
1783505090126389915,1783505090.12639,1,True
1783505090130488912,1783505090.1304889,1,True
1783505090134541131,1783505090.134541,1,True
1783505090138639296,1783505090.1386395,1,True
1783505090142640078,1783505090.14264,1,True
1783505090146740027,1783505090.14674,1,True
1783505090154913785,1783505090.154914,1,True
1783505090159094937,1783505090.159095,1,True
1783505090167486526,1783505090.1674864,1,True
1783505090175671285,1783505090.1756713,1,True
1783505090179764350,1783505090.1797643,1,True
1783505090183777526,1783505090.1837776,1,True
1783505090188130161,1783505090.1881301,1,True
1783505090196270276,1783505090.1962702,1,True
1783505090196532109,1783505090.1965322,1,True
1783505090200459202,1783505090.2004592,1,True
1783505090208515860,1783505090.208516,1,True
1783505090216800246,1783505090.2168002,1,True
1783505090220838910,1783505090.220839,1,True
1783505090228917298,1783505090.2289174,1,True
1783505090237288048,1783505090.237288,1,True
1783505090237543259,1783505090.237543,1,True
1783505090241360445,1783505090.2413604,1,True
1783505090249517702,1783505090.249518,1,True
1783505090249637247,1783505090.2496371,1,True
1783505090257757845,1783505090.257758,1,True
1783505090258063341,1783505090.2580633,1,True
1783505090274001125,1783505090.2740011,1,True
1783505090278223134,1783505090.278223,1,True
1783505090286200673,1783505090.2862005,1,True
1783505090294631365,1783505090.2946315,1,True
1783505090298715825,1783505090.2987158,1,True
1783505090299019848,1783505090.2990198,1,True
1783505090302717428,1783505090.3027174,1,True
1783505090306949586,1783505090.3069496,1,True
1783505090314838748,1783505090.314839,1,True
1783505090319287655,1783505090.3192875,1,True
1783505090327207675,1783505090.3272076,1,True
1783505090335379028,1783505090.335379,1,True
1783505090339637947,1783505090.339638,1,True
1783505090347655150,1783505090.347655,1,True
1783505090355933686,1783505090.3559337,1,True
1783505090360156105,1783505090.360156,1,True
1783505090364176114,1783505090.364176,1,True
1783505090368331417,1783505090.3683314,1,True
1783505090376595345,1783505090.3765955,1,True
1783505090380631003,1783505090.380631,1,True
1783505090388853272,1783505090.3888533,1,True
1783505090397060023,1783505090.3970602,1,True
1783505090401087505,1783505090.4010875,1,True
1783505090405138542,1783505090.4051385,1,True
1783505090409264770,1783505090.4092648,1,True
1783505090417383995,1783505090.417384,1,True
1783505090417503921,1783505090.417504,1,True
1783505090421536703,1783505090.4215367,1,True
1783505090429643385,1783505090.4296432,1,True
1783505090437934134,1783505090.4379342,1,True
1783505090438029284,1783505090.4380293,1,True
1783505090450085390,1783505090.4500854,1,True
1783505090454082044,1783505090.454082,1,True
1783505090458468283,1783505090.4584684,1,True
1783505090462567320,1783505090.4625673,1,True
1783505090466309344,1783505090.4663093,1,True
1783505090470587038,1783505090.4705873,1,True
1783505090474481289,1783505090.4744813,1,True
1783505090478726411,1783505090.4787264,1,True
1783505090486688791,1783505090.4866889,1,True
1783505090494916611,1783505090.4949167,1,True
1783505090499213932,1783505090.499214,1,True
1783505090507150764,1783505090.507151,1,True
1783505090515391789,1783505090.5153918,1,True
1783505090519756657,1783505090.5197566,1,True
1783505090519863058,1783505090.5198631,1,True
1783505090527833382,1783505090.5278335,1,True
1783505090531899608,1783505090.5318997,1,True
1783505090535945905,1783505090.535946,1,True
1783505090540119513,1783505090.5401196,1,True
1783505090548274877,1783505090.548275,1,True
1783505090556546730,1783505090.556547,1,True
1783505090560736949,1783505090.5607371,1,True
1783505090568777917,1783505090.568778,1,True
1783505090572932428,1783505090.5729322,1,True
1783505090577024162,1783505090.5770242,1,True
1783505090581176940,1783505090.5811768,1,True
1783505090581285875,1783505090.581286,1,True
1783505090589288331,1783505090.5892885,1,True
1783505090597630527,1783505090.5976305,1,True
1783505090598035690,1783505090.5980358,1,True
1783505090609730155,1783505090.60973,1,True
1783505090617996739,1783505090.6179967,1,True
1783505090618217805,1783505090.6182177,1,True
1783505090626113770,1783505090.626114,1,True
1783505090630248504,1783505090.6302485,1,True
1783505090634079947,1783505090.63408,1,True
1783505090638477296,1783505090.6384773,1,True
1783505090642637829,1783505090.6426377,1,True
1783505090650686061,1783505090.650686,1,True
1783505090654716228,1783505090.6547163,1,True
1783505090659178670,1783505090.6591787,1,True
1783505090671266617,1783505090.6712666,1,True
1783505090675332782,1783505090.6753328,1,True
1783505090679670389,1783505090.6796703,1,True
1783505090683731244,1783505090.6837313,1,True
1783505090687553990,1783505090.6875541,1,True
1783505090691929238,1783505090.6919293,1,True
1783505090695998679,1783505090.6959987,1,True
1783505090708125179,1783505090.708125,1,True
1783505090716338151,1783505090.7163382,1,True
1783505090720718899,1783505090.7207189,1,True
1783505090728638659,1783505090.7286386,1,True
1783505090737054433,1783505090.7370543,1,True
1783505090737309985,1783505090.73731,1,True
1783505090741158600,1783505090.7411587,1,True
1783505090745139745,1783505090.7451396,1,True
1783505090749291441,1783505090.7492914,1,True
1783505090757524882,1783505090.757525,1,True
1783505090761421177,1783505090.761421,1,True
1783505090769553267,1783505090.7695532,1,True
1783505090777882989,1783505090.7778828,1,True
1783505090781847372,1783505090.7818472,1,True
1783505090790083388,1783505090.7900834,1,True
1783505090794278686,1783505090.7942786,1,True
1783505090798354880,1783505090.7983549,1,True
1783505090798434310,1783505090.7984343,1,True
1783505090802508881,1783505090.8025088,1,True
1783505090810607658,1783505090.8106077,1,True
1783505090818763983,1783505090.818764,1,True
1783505090818843102,1783505090.8188431,1,True
1783505090830992365,1783505090.8309925,1,True
1783505090834952270,1783505090.834952,1,True
1783505090839292892,1783505090.839293,1,True
1783505090843292061,1783505090.8432922,1,True
1783505090851514832,1783505090.8515148,1,True
1783505090855613117,1783505090.8556132,1,True
1783505090859790873,1783505090.8597908,1,True
1783505090859913704,1783505090.8599138,1,True
1783505090872060071,1783505090.87206,1,True
1783505090875969090,1783505090.875969,1,True
1783505090880237877,1783505090.8802378,1,True
1783505090892447103,1783505090.892447,1,True
1783505090896500313,1783505090.8965,1,True
1783505090900723945,1783505090.900724,1,True
1783505090904705471,1783505090.9047055,1,True
1783505090908691866,1783505090.908692,1,True
1783505090913022469,1783505090.9130225,1,True
1783505090917248746,1783505090.9172487,1,True
1783505090921228298,1783505090.9212282,1,True
1783505090929331934,1783505090.929332,1,True
1783505090958476334,1783505090.9584763,1,True
1783505090962310261,1783505090.96231,1,True
1783505090962477386,1783505090.9624772,1,True
1783505090966386285,1783505090.966386,1,True
1783505090970540035,1783505090.97054,1,True
1783505090974450998,1783505090.9744508,1,True
1783505090974571354,1783505090.9745712,1,True
1783505090978514979,1783505090.978515,1,True
1783505090982681653,1783505090.9826815,1,True
1783505090990688497,1783505090.9906886,1,True
1783505090998913321,1783505090.9989133,1,True
1783505091002989936,1783505091.0029898,1,True
1783505091006900448,1783505091.0069005,1,True
1783505091011334216,1783505091.0113342,1,True
